ano;provres;depres;pesonac;cant
2015;70;21;1.Menos de 2500 gramos;15
2015;70;21;2.2500 gramos y mas;204
2015;70;28;1.Menos de 2500 gramos;146
2015;70;28;2.2500 gramos y mas;1819
2015;70;35;1.Menos de 2500 gramos;53
2015;70;35;2.2500 gramos y mas;837
2015;70;42;1.Menos de 2500 gramos;153
2015;70;42;2.2500 gramos y mas;1838
2015;70;49;1.Menos de 2500 gramos;13
2015;70;49;2.2500 gramos y mas;136
2015;70;56;1.Menos de 2500 gramos;20
2015;70;56;2.2500 gramos y mas;367
2015;70;63;1.Menos de 2500 gramos;14
2015;70;63;2.2500 gramos y mas;191
2015;70;70;1.Menos de 2500 gramos;89
2015;70;70;2.2500 gramos y mas;1384
2015;70;77;1.Menos de 2500 gramos;180
2015;70;77;2.2500 gramos y mas;2373
2015;70;84;1.Menos de 2500 gramos;112
2015;70;84;2.2500 gramos y mas;1528
2015;70;91;1.Menos de 2500 gramos;22
2015;70;91;2.2500 gramos y mas;285
2015;70;98;1.Menos de 2500 gramos;66
2015;70;98;2.2500 gramos y mas;1022
2015;70;105;1.Menos de 2500 gramos;40
2015;70;105;2.2500 gramos y mas;531
2015;70;112;1.Menos de 2500 gramos;13
2015;70;112;2.2500 gramos y mas;113
2015;70;119;1.Menos de 2500 gramos;14
2015;70;119;2.2500 gramos y mas;123
2015;70;126;1.Menos de 2500 gramos;33
2015;70;126;2.2500 gramos y mas;452
2015;70;133;1.Menos de 2500 gramos;5
2015;70;133;2.2500 gramos y mas;108
2015;70;999;1.Menos de 2500 gramos;3
2015;70;999;2.2500 gramos y mas;25
2015;70;999;3.Sin especificar;1
2015;74;7;1.Menos de 2500 gramos;27
2015;74;7;2.2500 gramos y mas;283
2015;74;7;3.Sin especificar;2
2015;74;14;1.Menos de 2500 gramos;3
2015;74;14;2.2500 gramos y mas;60
2015;74;21;1.Menos de 2500 gramos;15
2015;74;21;2.2500 gramos y mas;174
2015;74;21;3.Sin especificar;6
2015;74;28;1.Menos de 2500 gramos;24
2015;74;28;2.2500 gramos y mas;252
2015;74;28;3.Sin especificar;2
2015;74;35;1.Menos de 2500 gramos;160
2015;74;35;2.2500 gramos y mas;2293
2015;74;42;1.Menos de 2500 gramos;14
2015;74;42;2.2500 gramos y mas;188
2015;74;49;1.Menos de 2500 gramos;35
2015;74;49;2.2500 gramos y mas;363
2015;74;49;3.Sin especificar;1
2015;74;56;1.Menos de 2500 gramos;293
2015;74;56;2.2500 gramos y mas;3619
2015;74;56;3.Sin especificar;52
2015;74;63;1.Menos de 2500 gramos;5
2015;74;63;2.2500 gramos y mas;47
2015;74;999;1.Menos de 2500 gramos;23
2015;74;999;2.2500 gramos y mas;159
2015;74;999;3.Sin especificar;1
2015;78;7;1.Menos de 2500 gramos;11
2015;78;7;2.2500 gramos y mas;266
2015;78;14;1.Menos de 2500 gramos;156
2015;78;14;2.2500 gramos y mas;2316
2015;78;14;3.Sin especificar;34
2015;78;21;1.Menos de 2500 gramos;197
2015;78;21;2.2500 gramos y mas;2347
2015;78;21;3.Sin especificar;5
2015;78;28;1.Menos de 2500 gramos;22
2015;78;28;2.2500 gramos y mas;418
2015;78;28;3.Sin especificar;1
2015;78;35;1.Menos de 2500 gramos;6
2015;78;35;2.2500 gramos y mas;168
2015;78;35;3.Sin especificar;3
2015;78;42;1.Menos de 2500 gramos;9
2015;78;42;2.2500 gramos y mas;218
2015;78;42;3.Sin especificar;2
2015;78;49;1.Menos de 2500 gramos;6
2015;78;49;2.2500 gramos y mas;81
2015;78;49;3.Sin especificar;2
2015;78;999;1.Menos de 2500 gramos;7
2015;78;999;2.2500 gramos y mas;61
2015;82;7;1.Menos de 2500 gramos;47
2015;82;7;2.2500 gramos y mas;623
2015;82;14;1.Menos de 2500 gramos;84
2015;82;14;2.2500 gramos y mas;1105
2015;82;14;3.Sin especificar;1
2015;82;21;1.Menos de 2500 gramos;194
2015;82;21;2.2500 gramos y mas;2694
2015;82;28;1.Menos de 2500 gramos;78
2015;82;28;2.2500 gramos y mas;1186
2015;82;35;1.Menos de 2500 gramos;24
2015;82;35;2.2500 gramos y mas;376
2015;82;42;1.Menos de 2500 gramos;217
2015;82;42;2.2500 gramos y mas;2858
2015;82;49;1.Menos de 2500 gramos;210
2015;82;49;2.2500 gramos y mas;3241
2015;82;56;1.Menos de 2500 gramos;73
2015;82;56;2.2500 gramos y mas;1001
2015;82;63;1.Menos de 2500 gramos;854
2015;82;63;2.2500 gramos y mas;9106
2015;82;63;3.Sin especificar;1
2015;82;70;1.Menos de 2500 gramos;83
2015;82;70;2.2500 gramos y mas;1475
2015;82;77;1.Menos de 2500 gramos;38
2015;82;77;2.2500 gramos y mas;542
2015;82;84;1.Menos de 2500 gramos;1700
2015;82;84;2.2500 gramos y mas;20317
2015;82;84;3.Sin especificar;2
2015;82;91;1.Menos de 2500 gramos;73
2015;82;91;2.2500 gramos y mas;1049
2015;82;98;1.Menos de 2500 gramos;51
2015;82;98;2.2500 gramos y mas;559
2015;82;105;1.Menos de 2500 gramos;91
2015;82;105;2.2500 gramos y mas;1214
2015;82;112;1.Menos de 2500 gramos;57
2015;82;112;2.2500 gramos y mas;727
2015;82;112;3.Sin especificar;1
2015;82;119;1.Menos de 2500 gramos;215
2015;82;119;2.2500 gramos y mas;2903
2015;82;126;1.Menos de 2500 gramos;77
2015;82;126;2.2500 gramos y mas;895
2015;82;133;1.Menos de 2500 gramos;65
2015;82;133;2.2500 gramos y mas;886
2015;82;999;1.Menos de 2500 gramos;39
2015;82;999;2.2500 gramos y mas;407
2015;86;7;1.Menos de 2500 gramos;9
2015;86;7;2.2500 gramos y mas;123
2015;86;14;1.Menos de 2500 gramos;8
2015;86;14;2.2500 gramos y mas;179
2015;86;14;3.Sin especificar;3
2015;86;21;1.Menos de 2500 gramos;11
2015;86;21;2.2500 gramos y mas;179
2015;86;28;1.Menos de 2500 gramos;12
2015;86;28;2.2500 gramos y mas;248
2015;86;28;3.Sin especificar;2
2015;86;35;1.Menos de 2500 gramos;195
2015;86;35;2.2500 gramos y mas;3067
2015;86;35;3.Sin especificar;2
2015;86;42;1.Menos de 2500 gramos;4
2015;86;42;2.2500 gramos y mas;129
2015;86;42;3.Sin especificar;2
2015;86;49;1.Menos de 2500 gramos;424
2015;86;49;2.2500 gramos y mas;5524
2015;86;49;3.Sin especificar;3
2015;86;56;1.Menos de 2500 gramos;29
2015;86;56;2.2500 gramos y mas;527
2015;86;56;3.Sin especificar;22
2015;86;63;1.Menos de 2500 gramos;29
2015;86;63;2.2500 gramos y mas;483
2015;86;63;3.Sin especificar;5
2015;86;70;1.Menos de 2500 gramos;17
2015;86;70;2.2500 gramos y mas;266
2015;86;77;1.Menos de 2500 gramos;54
2015;86;77;2.2500 gramos y mas;720
2015;86;77;3.Sin especificar;4
2015;86;84;1.Menos de 2500 gramos;12
2015;86;84;2.2500 gramos y mas;98
2015;86;91;1.Menos de 2500 gramos;12
2015;86;91;2.2500 gramos y mas;239
2015;86;91;3.Sin especificar;1
2015;86;98;1.Menos de 2500 gramos;19
2015;86;98;2.2500 gramos y mas;279
2015;86;105;1.Menos de 2500 gramos;23
2015;86;105;2.2500 gramos y mas;382
2015;86;105;3.Sin especificar;6
2015;86;112;1.Menos de 2500 gramos;1
2015;86;112;2.2500 gramos y mas;17
2015;86;119;1.Menos de 2500 gramos;27
2015;86;119;2.2500 gramos y mas;563
2015;86;119;3.Sin especificar;6
2015;86;126;1.Menos de 2500 gramos;18
2015;86;126;2.2500 gramos y mas;194
2015;86;126;3.Sin especificar;2
2015;86;133;1.Menos de 2500 gramos;25
2015;86;133;2.2500 gramos y mas;246
2015;86;140;1.Menos de 2500 gramos;3
2015;86;140;2.2500 gramos y mas;100
2015;86;147;1.Menos de 2500 gramos;62
2015;86;147;2.2500 gramos y mas;919
2015;86;147;3.Sin especificar;8
2015;86;154;1.Menos de 2500 gramos;2
2015;86;154;2.2500 gramos y mas;42
2015;86;161;1.Menos de 2500 gramos;36
2015;86;161;2.2500 gramos y mas;533
2015;86;161;3.Sin especificar;4
2015;86;168;1.Menos de 2500 gramos;5
2015;86;168;2.2500 gramos y mas;158
2015;86;168;3.Sin especificar;1
2015;86;175;1.Menos de 2500 gramos;7
2015;86;175;2.2500 gramos y mas;123
2015;86;175;3.Sin especificar;2
2015;86;182;1.Menos de 2500 gramos;2
2015;86;182;2.2500 gramos y mas;56
2015;86;189;1.Menos de 2500 gramos;7
2015;86;189;2.2500 gramos y mas;94
2015;86;999;1.Menos de 2500 gramos;142
2015;86;999;2.2500 gramos y mas;2282
2015;86;999;3.Sin especificar;23
2015;90;7;1.Menos de 2500 gramos;73
2015;90;7;2.2500 gramos y mas;758
2015;90;7;3.Sin especificar;3
2015;90;14;1.Menos de 2500 gramos;362
2015;90;14;2.2500 gramos y mas;3903
2015;90;14;3.Sin especificar;21
2015;90;21;1.Menos de 2500 gramos;152
2015;90;21;2.2500 gramos y mas;1518
2015;90;21;3.Sin especificar;4
2015;90;28;1.Menos de 2500 gramos;64
2015;90;28;2.2500 gramos y mas;729
2015;90;28;3.Sin especificar;1
2015;90;35;1.Menos de 2500 gramos;14
2015;90;35;2.2500 gramos y mas;235
2015;90;35;3.Sin especificar;1
2015;90;42;1.Menos de 2500 gramos;48
2015;90;42;2.2500 gramos y mas;544
2015;90;42;3.Sin especificar;2
2015;90;49;1.Menos de 2500 gramos;33
2015;90;49;2.2500 gramos y mas;356
2015;90;49;3.Sin especificar;1
2015;90;56;1.Menos de 2500 gramos;73
2015;90;56;2.2500 gramos y mas;931
2015;90;56;3.Sin especificar;5
2015;90;63;1.Menos de 2500 gramos;101
2015;90;63;2.2500 gramos y mas;1280
2015;90;63;3.Sin especificar;6
2015;90;70;1.Menos de 2500 gramos;97
2015;90;70;2.2500 gramos y mas;1209
2015;90;70;3.Sin especificar;6
2015;90;77;1.Menos de 2500 gramos;85
2015;90;77;2.2500 gramos y mas;1069
2015;90;77;3.Sin especificar;6
2015;90;84;1.Menos de 2500 gramos;863
2015;90;84;2.2500 gramos y mas;9870
2015;90;84;3.Sin especificar;36
2015;90;91;1.Menos de 2500 gramos;42
2015;90;91;2.2500 gramos y mas;527
2015;90;98;1.Menos de 2500 gramos;23
2015;90;98;2.2500 gramos y mas;216
2015;90;105;1.Menos de 2500 gramos;244
2015;90;105;2.2500 gramos y mas;2647
2015;90;105;3.Sin especificar;7
2015;90;112;1.Menos de 2500 gramos;29
2015;90;112;2.2500 gramos y mas;359
2015;90;112;3.Sin especificar;3
2015;90;119;1.Menos de 2500 gramos;108
2015;90;119;2.2500 gramos y mas;1408
2015;90;119;3.Sin especificar;2
2015;90;999;1.Menos de 2500 gramos;9
2015;90;999;2.2500 gramos y mas;105
2015;94;7;1.Menos de 2500 gramos;92
2015;94;7;2.2500 gramos y mas;1671
2015;94;14;1.Menos de 2500 gramos;82
2015;94;14;2.2500 gramos y mas;1177
2015;94;999;1.Menos de 2500 gramos;2
2015;94;999;2.2500 gramos y mas;13
2015;98;999;1.Menos de 2500 gramos;37
2015;98;999;2.2500 gramos y mas;325
2015;98;999;3.Sin especificar;2
2015;99;999;1.Menos de 2500 gramos;232
2015;99;999;2.2500 gramos y mas;2013
2015;99;999;3.Sin especificar;416
2018;2;1;1.Menos de 2500 gramos;190
2018;2;1;2.2500 gramos y mas;2596
2018;2;1;3.Sin especificar;43
2018;2;2;1.Menos de 2500 gramos;101
2018;2;2;2.2500 gramos y mas;1464
2018;2;2;3.Sin especificar;33
2018;2;3;1.Menos de 2500 gramos;156
2018;2;3;2.2500 gramos y mas;1994
2018;2;3;3.Sin especificar;34
2018;2;4;1.Menos de 2500 gramos;234
2018;2;4;2.2500 gramos y mas;3029
2018;2;4;3.Sin especificar;51
2018;2;5;1.Menos de 2500 gramos;131
2018;2;5;2.2500 gramos y mas;1576
2018;2;5;3.Sin especificar;38
2018;2;6;1.Menos de 2500 gramos;136
2018;2;6;2.2500 gramos y mas;1596
2018;2;6;3.Sin especificar;32
2018;2;7;1.Menos de 2500 gramos;193
2018;2;7;2.2500 gramos y mas;2751
2018;2;7;3.Sin especificar;39
2018;2;8;1.Menos de 2500 gramos;188
2018;2;8;2.2500 gramos y mas;2912
2018;2;8;3.Sin especificar;38
2018;2;9;1.Menos de 2500 gramos;122
2018;2;9;2.2500 gramos y mas;1836
2018;2;9;3.Sin especificar;40
2018;2;10;1.Menos de 2500 gramos;95
2018;2;10;2.2500 gramos y mas;1519
2018;2;10;3.Sin especificar;18
2018;2;11;1.Menos de 2500 gramos;143
2018;2;11;2.2500 gramos y mas;1618
2018;2;11;3.Sin especificar;37
2018;2;12;1.Menos de 2500 gramos;161
2018;2;12;2.2500 gramos y mas;2087
2018;2;12;3.Sin especificar;45
2018;2;13;1.Menos de 2500 gramos;185
2018;2;13;2.2500 gramos y mas;2212
2018;2;13;3.Sin especificar;52
2018;2;14;1.Menos de 2500 gramos;191
2018;2;14;2.2500 gramos y mas;2344
2018;2;14;3.Sin especificar;42
2018;2;15;1.Menos de 2500 gramos;161
2018;2;15;2.2500 gramos y mas;1908
2018;2;15;3.Sin especificar;43
2018;2;999;1.Menos de 2500 gramos;81
2018;2;999;2.2500 gramos y mas;950
2018;2;999;3.Sin especificar;22
2018;6;7;1.Menos de 2500 gramos;18
2018;6;7;2.2500 gramos y mas;175
2018;6;7;3.Sin especificar;2
2018;6;14;1.Menos de 2500 gramos;10
2018;6;14;2.2500 gramos y mas;108
2018;6;14;3.Sin especificar;2
2018;6;21;1.Menos de 2500 gramos;11
2018;6;21;2.2500 gramos y mas;114
2018;6;28;1.Menos de 2500 gramos;624
2018;6;28;2.2500 gramos y mas;7931
2018;6;28;3.Sin especificar;187
2018;6;35;1.Menos de 2500 gramos;449
2018;6;35;2.2500 gramos y mas;4528
2018;6;35;3.Sin especificar;80
2018;6;42;1.Menos de 2500 gramos;24
2018;6;42;2.2500 gramos y mas;257
2018;6;49;1.Menos de 2500 gramos;79
2018;6;49;2.2500 gramos y mas;859
2018;6;49;3.Sin especificar;15
2018;6;56;1.Menos de 2500 gramos;352
2018;6;56;2.2500 gramos y mas;3977
2018;6;56;3.Sin especificar;66
2018;6;63;1.Menos de 2500 gramos;52
2018;6;63;2.2500 gramos y mas;591
2018;6;63;3.Sin especificar;6
2018;6;70;1.Menos de 2500 gramos;28
2018;6;70;2.2500 gramos y mas;461
2018;6;70;3.Sin especificar;3
2018;6;77;1.Menos de 2500 gramos;42
2018;6;77;2.2500 gramos y mas;407
2018;6;77;3.Sin especificar;2
2018;6;84;1.Menos de 2500 gramos;14
2018;6;84;2.2500 gramos y mas;268
2018;6;91;1.Menos de 2500 gramos;416
2018;6;91;2.2500 gramos y mas;4532
2018;6;91;3.Sin especificar;77
2018;6;98;1.Menos de 2500 gramos;131
2018;6;98;2.2500 gramos y mas;1261
2018;6;98;3.Sin especificar;28
2018;6;105;1.Menos de 2500 gramos;43
2018;6;105;2.2500 gramos y mas;450
2018;6;105;3.Sin especificar;9
2018;6;112;1.Menos de 2500 gramos;33
2018;6;112;2.2500 gramos y mas;466
2018;6;112;3.Sin especificar;11
2018;6;119;1.Menos de 2500 gramos;28
2018;6;119;2.2500 gramos y mas;416
2018;6;119;3.Sin especificar;7
2018;6;126;1.Menos de 2500 gramos;104
2018;6;126;2.2500 gramos y mas;1447
2018;6;126;3.Sin especificar;10
2018;6;134;1.Menos de 2500 gramos;71
2018;6;134;2.2500 gramos y mas;958
2018;6;134;3.Sin especificar;26
2018;6;140;1.Menos de 2500 gramos;8
2018;6;140;2.2500 gramos y mas;175
2018;6;140;3.Sin especificar;3
2018;6;147;1.Menos de 2500 gramos;26
2018;6;147;2.2500 gramos y mas;307
2018;6;154;1.Menos de 2500 gramos;9
2018;6;154;2.2500 gramos y mas;111
2018;6;154;3.Sin especificar;3
2018;6;161;1.Menos de 2500 gramos;10
2018;6;161;2.2500 gramos y mas;240
2018;6;168;1.Menos de 2500 gramos;11
2018;6;168;2.2500 gramos y mas;109
2018;6;175;1.Menos de 2500 gramos;16
2018;6;175;2.2500 gramos y mas;342
2018;6;175;3.Sin especificar;2
2018;6;182;1.Menos de 2500 gramos;50
2018;6;182;2.2500 gramos y mas;747
2018;6;182;3.Sin especificar;8
2018;6;189;1.Menos de 2500 gramos;10
2018;6;189;2.2500 gramos y mas;179
2018;6;189;3.Sin especificar;1
2018;6;196;1.Menos de 2500 gramos;20
2018;6;196;2.2500 gramos y mas;317
2018;6;196;3.Sin especificar;3
2018;6;203;1.Menos de 2500 gramos;21
2018;6;203;2.2500 gramos y mas;413
2018;6;203;3.Sin especificar;7
2018;6;210;1.Menos de 2500 gramos;54
2018;6;210;2.2500 gramos y mas;587
2018;6;210;3.Sin especificar;3
2018;6;218;1.Menos de 2500 gramos;62
2018;6;218;2.2500 gramos y mas;547
2018;6;218;3.Sin especificar;5
2018;6;224;1.Menos de 2500 gramos;89
2018;6;224;2.2500 gramos y mas;841
2018;6;224;3.Sin especificar;9
2018;6;231;1.Menos de 2500 gramos;15
2018;6;231;2.2500 gramos y mas;235
2018;6;231;3.Sin especificar;3
2018;6;238;1.Menos de 2500 gramos;25
2018;6;238;2.2500 gramos y mas;442
2018;6;238;3.Sin especificar;2
2018;6;245;1.Menos de 2500 gramos;80
2018;6;245;2.2500 gramos y mas;796
2018;6;245;3.Sin especificar;4
2018;6;252;1.Menos de 2500 gramos;286
2018;6;252;2.2500 gramos y mas;3677
2018;6;252;3.Sin especificar;63
2018;6;260;1.Menos de 2500 gramos;334
2018;6;260;2.2500 gramos y mas;5206
2018;6;260;3.Sin especificar;147
2018;6;266;1.Menos de 2500 gramos;27
2018;6;266;2.2500 gramos y mas;449
2018;6;266;3.Sin especificar;124
2018;6;270;1.Menos de 2500 gramos;275
2018;6;270;2.2500 gramos y mas;3138
2018;6;270;3.Sin especificar;49
2018;6;274;1.Menos de 2500 gramos;698
2018;6;274;2.2500 gramos y mas;8059
2018;6;274;3.Sin especificar;206
2018;6;277;1.Menos de 2500 gramos;9
2018;6;277;2.2500 gramos y mas;109
2018;6;277;3.Sin especificar;1
2018;6;280;1.Menos de 2500 gramos;38
2018;6;280;2.2500 gramos y mas;498
2018;6;280;3.Sin especificar;7
2018;6;287;1.Menos de 2500 gramos;10
2018;6;287;2.2500 gramos y mas;111
2018;6;294;1.Menos de 2500 gramos;18
2018;6;294;2.2500 gramos y mas;167
2018;6;294;3.Sin especificar;2
2018;6;301;1.Menos de 2500 gramos;25
2018;6;301;2.2500 gramos y mas;260
2018;6;301;3.Sin especificar;3
2018;6;308;2.2500 gramos y mas;24
2018;6;315;1.Menos de 2500 gramos;25
2018;6;315;2.2500 gramos y mas;274
2018;6;315;3.Sin especificar;2
2018;6;322;1.Menos de 2500 gramos;3
2018;6;322;2.2500 gramos y mas;156
2018;6;322;3.Sin especificar;11
2018;6;329;1.Menos de 2500 gramos;17
2018;6;329;2.2500 gramos y mas;177
2018;6;329;3.Sin especificar;1
2018;6;336;1.Menos de 2500 gramos;1
2018;6;336;2.2500 gramos y mas;59
2018;6;336;3.Sin especificar;1
2018;6;343;1.Menos de 2500 gramos;14
2018;6;343;2.2500 gramos y mas;164
2018;6;351;1.Menos de 2500 gramos;11
2018;6;351;2.2500 gramos y mas;159
2018;6;357;1.Menos de 2500 gramos;652
2018;6;357;2.2500 gramos y mas;7711
2018;6;357;3.Sin especificar;378
2018;6;364;1.Menos de 2500 gramos;211
2018;6;364;2.2500 gramos y mas;2191
2018;6;364;3.Sin especificar;98
2018;6;371;1.Menos de 2500 gramos;443
2018;6;371;2.2500 gramos y mas;5021
2018;6;371;3.Sin especificar;79
2018;6;385;1.Menos de 2500 gramos;13
2018;6;385;2.2500 gramos y mas;236
2018;6;385;3.Sin especificar;4
2018;6;392;1.Menos de 2500 gramos;43
2018;6;392;2.2500 gramos y mas;398
2018;6;392;3.Sin especificar;6
2018;6;399;1.Menos de 2500 gramos;4
2018;6;399;2.2500 gramos y mas;103
2018;6;406;1.Menos de 2500 gramos;8
2018;6;406;2.2500 gramos y mas;118
2018;6;406;3.Sin especificar;1
2018;6;408;1.Menos de 2500 gramos;147
2018;6;408;2.2500 gramos y mas;1905
2018;6;408;3.Sin especificar;37
2018;6;410;1.Menos de 2500 gramos;132
2018;6;410;2.2500 gramos y mas;1666
2018;6;410;3.Sin especificar;18
2018;6;412;1.Menos de 2500 gramos;418
2018;6;412;2.2500 gramos y mas;5291
2018;6;412;3.Sin especificar;86
2018;6;413;1.Menos de 2500 gramos;139
2018;6;413;2.2500 gramos y mas;1330
2018;6;413;3.Sin especificar;10
2018;6;420;1.Menos de 2500 gramos;70
2018;6;420;2.2500 gramos y mas;1061
2018;6;420;3.Sin especificar;5
2018;6;427;1.Menos de 2500 gramos;1881
2018;6;427;2.2500 gramos y mas;22309
2018;6;427;3.Sin especificar;435
2018;6;434;1.Menos de 2500 gramos;478
2018;6;434;2.2500 gramos y mas;5422
2018;6;434;3.Sin especificar;77
2018;6;441;1.Menos de 2500 gramos;1016
2018;6;441;2.2500 gramos y mas;10833
2018;6;441;3.Sin especificar;175
2018;6;448;1.Menos de 2500 gramos;13
2018;6;448;2.2500 gramos y mas;136
2018;6;448;3.Sin especificar;11
2018;6;455;1.Menos de 2500 gramos;13
2018;6;455;2.2500 gramos y mas;306
2018;6;455;3.Sin especificar;1
2018;6;462;1.Menos de 2500 gramos;17
2018;6;462;2.2500 gramos y mas;233
2018;6;462;3.Sin especificar;1
2018;6;466;1.Menos de 2500 gramos;8
2018;6;466;2.2500 gramos y mas;51
2018;6;469;1.Menos de 2500 gramos;34
2018;6;469;2.2500 gramos y mas;500
2018;6;469;3.Sin especificar;8
2018;6;476;1.Menos de 2500 gramos;6
2018;6;476;2.2500 gramos y mas;178
2018;6;483;1.Menos de 2500 gramos;31
2018;6;483;2.2500 gramos y mas;569
2018;6;483;3.Sin especificar;9
2018;6;490;1.Menos de 2500 gramos;794
2018;6;490;2.2500 gramos y mas;10164
2018;6;490;3.Sin especificar;168
2018;6;497;1.Menos de 2500 gramos;148
2018;6;497;2.2500 gramos y mas;1614
2018;6;497;3.Sin especificar;50
2018;6;505;1.Menos de 2500 gramos;23
2018;6;505;2.2500 gramos y mas;279
2018;6;505;3.Sin especificar;4
2018;6;511;1.Menos de 2500 gramos;10
2018;6;511;2.2500 gramos y mas;141
2018;6;511;3.Sin especificar;3
2018;6;515;1.Menos de 2500 gramos;432
2018;6;515;2.2500 gramos y mas;4794
2018;6;515;3.Sin especificar;54
2018;6;518;1.Menos de 2500 gramos;16
2018;6;518;2.2500 gramos y mas;301
2018;6;518;3.Sin especificar;2
2018;6;525;1.Menos de 2500 gramos;75
2018;6;525;2.2500 gramos y mas;1079
2018;6;525;3.Sin especificar;17
2018;6;532;1.Menos de 2500 gramos;64
2018;6;532;2.2500 gramos y mas;833
2018;6;532;3.Sin especificar;13
2018;6;539;1.Menos de 2500 gramos;710
2018;6;539;2.2500 gramos y mas;8242
2018;6;539;3.Sin especificar;144
2018;6;547;1.Menos de 2500 gramos;20
2018;6;547;2.2500 gramos y mas;279
2018;6;553;1.Menos de 2500 gramos;4
2018;6;553;2.2500 gramos y mas;98
2018;6;553;3.Sin especificar;2
2018;6;560;1.Menos de 2500 gramos;695
2018;6;560;2.2500 gramos y mas;8267
2018;6;560;3.Sin especificar;276
2018;6;568;1.Menos de 2500 gramos;384
2018;6;568;2.2500 gramos y mas;3742
2018;6;568;3.Sin especificar;136
2018;6;574;1.Menos de 2500 gramos;15
2018;6;574;2.2500 gramos y mas;224
2018;6;574;3.Sin especificar;2
2018;6;581;1.Menos de 2500 gramos;72
2018;6;581;2.2500 gramos y mas;1206
2018;6;581;3.Sin especificar;6
2018;6;588;1.Menos de 2500 gramos;56
2018;6;588;2.2500 gramos y mas;632
2018;6;588;3.Sin especificar;16
2018;6;595;1.Menos de 2500 gramos;114
2018;6;595;2.2500 gramos y mas;1340
2018;6;595;3.Sin especificar;10
2018;6;602;1.Menos de 2500 gramos;33
2018;6;602;2.2500 gramos y mas;368
2018;6;602;3.Sin especificar;4
2018;6;609;1.Menos de 2500 gramos;46
2018;6;609;2.2500 gramos y mas;536
2018;6;609;3.Sin especificar;32
2018;6;616;1.Menos de 2500 gramos;8
2018;6;616;2.2500 gramos y mas;102
2018;6;616;3.Sin especificar;1
2018;6;623;1.Menos de 2500 gramos;115
2018;6;623;2.2500 gramos y mas;1395
2018;6;623;3.Sin especificar;21
2018;6;630;1.Menos de 2500 gramos;6
2018;6;630;2.2500 gramos y mas;55
2018;6;638;1.Menos de 2500 gramos;482
2018;6;638;2.2500 gramos y mas;5715
2018;6;638;3.Sin especificar;404
2018;6;644;1.Menos de 2500 gramos;27
2018;6;644;2.2500 gramos y mas;550
2018;6;644;3.Sin especificar;9
2018;6;648;1.Menos de 2500 gramos;109
2018;6;648;2.2500 gramos y mas;1888
2018;6;648;3.Sin especificar;48
2018;6;651;1.Menos de 2500 gramos;12
2018;6;651;2.2500 gramos y mas;130
2018;6;651;3.Sin especificar;2
2018;6;655;1.Menos de 2500 gramos;7
2018;6;655;2.2500 gramos y mas;137
2018;6;655;3.Sin especificar;2
2018;6;658;1.Menos de 2500 gramos;771
2018;6;658;2.2500 gramos y mas;8719
2018;6;658;3.Sin especificar;248
2018;6;665;1.Menos de 2500 gramos;34
2018;6;665;2.2500 gramos y mas;494
2018;6;665;3.Sin especificar;3
2018;6;672;1.Menos de 2500 gramos;23
2018;6;672;2.2500 gramos y mas;178
2018;6;672;3.Sin especificar;3
2018;6;679;1.Menos de 2500 gramos;20
2018;6;679;2.2500 gramos y mas;269
2018;6;679;3.Sin especificar;1
2018;6;686;1.Menos de 2500 gramos;20
2018;6;686;2.2500 gramos y mas;297
2018;6;686;3.Sin especificar;1
2018;6;693;1.Menos de 2500 gramos;5
2018;6;693;2.2500 gramos y mas;127
2018;6;693;3.Sin especificar;3
2018;6;700;1.Menos de 2500 gramos;8
2018;6;700;2.2500 gramos y mas;222
2018;6;700;3.Sin especificar;2
2018;6;707;1.Menos de 2500 gramos;20
2018;6;707;2.2500 gramos y mas;471
2018;6;707;3.Sin especificar;11
2018;6;714;1.Menos de 2500 gramos;26
2018;6;714;2.2500 gramos y mas;340
2018;6;714;3.Sin especificar;3
2018;6;721;1.Menos de 2500 gramos;12
2018;6;721;2.2500 gramos y mas;95
2018;6;728;1.Menos de 2500 gramos;26
2018;6;728;2.2500 gramos y mas;332
2018;6;728;3.Sin especificar;2
2018;6;735;1.Menos de 2500 gramos;31
2018;6;735;2.2500 gramos y mas;283
2018;6;735;3.Sin especificar;7
2018;6;742;1.Menos de 2500 gramos;6
2018;6;742;2.2500 gramos y mas;79
2018;6;749;1.Menos de 2500 gramos;189
2018;6;749;2.2500 gramos y mas;1905
2018;6;749;3.Sin especificar;43
2018;6;756;1.Menos de 2500 gramos;291
2018;6;756;2.2500 gramos y mas;3403
2018;6;756;3.Sin especificar;123
2018;6;760;1.Menos de 2500 gramos;333
2018;6;760;2.2500 gramos y mas;4637
2018;6;760;3.Sin especificar;80
2018;6;763;1.Menos de 2500 gramos;190
2018;6;763;2.2500 gramos y mas;2250
2018;6;763;3.Sin especificar;30
2018;6;770;1.Menos de 2500 gramos;78
2018;6;770;2.2500 gramos y mas;1049
2018;6;770;3.Sin especificar;5
2018;6;778;1.Menos de 2500 gramos;83
2018;6;778;2.2500 gramos y mas;1440
2018;6;778;3.Sin especificar;23
2018;6;784;1.Menos de 2500 gramos;13
2018;6;784;2.2500 gramos y mas;146
2018;6;784;3.Sin especificar;3
2018;6;791;1.Menos de 2500 gramos;120
2018;6;791;2.2500 gramos y mas;1632
2018;6;791;3.Sin especificar;8
2018;6;798;1.Menos de 2500 gramos;5
